"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclearaddress","notes","dateadded","lastmodified","Year","full.address","lon","lat","geoAddress"
134,"Speakeasy","","834 N Rampart St","New Orleans","LA","(M) - Mixed Crowds,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","834 N Rampart St, New Orleans, LA",-90.0669671,29.9617844,"834 n rampart st, new orleans, la 70116, usa"
135,"Wanda's","","608 Iberville","New Orleans","LA","(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","608 Iberville, New Orleans, LA",-90.0677152,29.9535853,"608 iberville st, new orleans, la 70130, usa"
136,"Elbow Room","","708 Louisiana Ave","Shreveport","LA","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","708 Louisiana Ave, Shreveport, LA",-93.7498526,32.509446,"708 louisiana ave, shreveport, la 71101, usa"
137,"Gay 90's","","716 Louisana Ave","Shreveport","LA","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","716 Louisana Ave, Shreveport, LA",-93.7497571,32.5093508,"716 louisiana ave, shreveport, la 71101, usa"
138,"Korner","","800 Louisana Ave","Shreveport","LA","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","800 Louisana Ave, Shreveport, LA",-93.7492024,32.5088129,"800 louisiana ave, shreveport, la 71101, usa"
139,"Western Hills Motel Bar","(Bosier City)","3515 E Texas","Shreveport","LA","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 2:08pm","1969","3515 E Texas, Shreveport, LA",-93.689982,32.5286723,"3515 e texas st, bossier city, la 71111, usa"
142,"Mirror Room","","710 Central Beach Blvd","Biloxi","MS","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","710 Central Beach Blvd, Biloxi, MS",-88.8864697,30.3933224,"710 beach blvd, biloxi, ms 39530, usa"
146,"Tempo","","159B E. 4th St","Chapel Hill","NC","(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","159B E. 4th St, Chapel Hill, NC",-79.0538602,35.9141144,"159 e franklin st, chapel hill, nc 27514, usa"
147,"Baringer Inn Bar","","426 N. Tyson","Charlotte","NC","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","426 N. Tyson, Charlotte, NC",-80.8699871,35.1886147,"426 tyson st, charlotte, nc 28209, usa"
148,"Honey's Brass Rail","","Tyron & Morehead","Charlotte","NC","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","Tyron & Morehead, Charlotte, NC",-97.0367206,35.9740835,"104 nw 2nd st, perkins, ok 74059, usa"
149,"Duke's Tavern Jack Tar Hotel","(use side entrance)","Corcoran & Chapel","Durham","NC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","Corcoran & Chapel, Durham, NC",-119.5604015,36.098007,"corcoran, ca 93212, usa"
150,"Stein Room Holiday Inn","","422 Eastern Blvd","Fayetteville","NC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","422 Eastern Blvd, Fayetteville, NC",-78.863851,35.0532784,"422 n eastern blvd, fayetteville, nc 28301, usa"
151,"General Greene Bar","","253 N. Greene St","Greensboro","NC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","253 N. Greene St, Greensboro, NC",-79.7916517,36.0750715,"253 n greene st, greensboro, nc 27401, usa"
152,"Sand Bar","","19 S. 2nd St","Wilmington","NC","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","19 S. 2nd St, Wilmington, NC",-77.9471054,34.2347318,"19 s 2nd st, wilmington, nc 28401, usa"
154,"Gold Coin Lounge","","79 Dorrence","Wilmington","NC","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","79 Dorrence, Wilmington, NC",-77.8868117,34.2103894,"wilmington, nc, usa"
155,"Kubla Khan Lounge","","129 Weybosset","Wilmington","NC","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","129 Weybosset, Wilmington, NC",-77.8868117,34.2103894,"wilmington, nc, usa"
156,"M.B. Lounge","","91 Clemence","Wilmington","NC","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","91 Clemence, Wilmington, NC",-77.8868117,34.2103894,"wilmington, nc, usa"
159,"Mirabar Lounge","","90 Bernon St.","Woonsocket","NC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","90 Bernon St., Woonsocket, NC",-71.5156322,41.9998334,"90 bernon st, woonsocket, ri 02895, usa"
160,"High St. Cafe","","281 High St.","Woonsocket","NC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","281 High St., Woonsocket, NC",-71.5211494,41.9973282,"281 s main st, woonsocket, ri 02895, usa"
162,"Wagon Wheel","","330 King St","Charleston","SC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","330 King St, Charleston, SC",-79.9352176,32.784211,"330 king st, charleston, sc 29401, usa"
163,"The Lounge","","1103 Lady St","Columbia","SC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","1103 Lady St, Columbia, SC",-81.0355423,34.0023869,"1103 lady st, columbia, sc 29201, usa"
164,"Horseshoe Lounge","","443 E. Stone","Greenville","SC","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","443 E. Stone, Greenville, SC",-82.3865158,34.8600531,"443 e stone ave, greenville, sc 29609, usa"
165,"Pizza Palace","","3201 Brainerd Rd","Chattanooga","TN","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","3201 Brainerd Rd, Chattanooga, TN",-85.2545201,35.0277113,"3201 brainerd rd, chattanooga, tn 37411, usa"
166,"Rathskeller","","618 Cherry","Chattanooga","TN","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","618 Cherry, Chattanooga, TN",-85.3080959,35.0494547,"618 cherry st, chattanooga, tn 37402, usa"
167,"Read House Tavern","","9th & Broad","Chattanooga","TN","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","9th & Broad, Chattanooga, TN",-95.6162999,37.0347663,"111 w 9th st, coffeyville, ks 67337, usa"
168,"New Southern Hotel Bar","","Baltimore & Liberty","Jackson","TN","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","Baltimore & Liberty, Jackson, TN",-76.6121893,39.2903848,"baltimore, md, usa"
169,"Andrew Johnson Hotel Bar","","918 Gay St SW","Knoxville","TN","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","918 Gay St SW, Knoxville, TN",-83.9155611,35.9613189,"918 s gay st, knoxville, tn 37902, usa"
170,"Brownie's Grill","","2218 Cumberland Ave","Knoxville","TN","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","2218 Cumberland Ave, Knoxville, TN",-83.9395405,35.9535255,"2218 cumberland ave, knoxville, tn 37916, usa"
171,"Five-O-Nine Club","","509 Church Ave SW","Knoxville","TN","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","509 Church Ave SW, Knoxville, TN",-83.9201502,35.962655,"509 w church ave, knoxville, tn 37902, usa"
172,"Carnival Room","Sheraton-Peabody Hotel","149 Union Ave","Memphis","TN","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","149 Union Ave, Memphis, TN",-90.0519835,35.1426419,"149 union ave, memphis, tn 38103, usa"
173,"Famous Door Lounge","","1786 Madison Ave","Memphis","TN","""(G) - Girls, but rarely exclusively""","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","1786 Madison Ave, Memphis, TN",-90.001451,35.138261,"1786 madison ave, memphis, tn 38104, usa"
174,"Entree Nuit","","239 S. Bellevue","Memphis","TN","(*) - Very popular,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant","",NA,"8/13/2019 2:05pm","8/13/2019 3:37pm","1969","239 S. Bellevue, Memphis, TN",-90.0211259,35.1352877,"239 s bellevue blvd, memphis, tn 38104, usa"
175,"Frank's Shobar","","233 S Bellevue","Memphis","TN","(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","233 S Bellevue, Memphis, TN",-90.0211232,35.1353977,"233 s bellevue blvd, memphis, tn 38104, usa"
176,"Chez Paree","","214 N. 4th","Nashville","TN","(M) - Mixed Crowds,(D) - Dancing","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","214 N. 4th, Nashville, TN",-86.7790285,36.1643174,"214 4th ave n, nashville, tn 37219, usa"
177,"Hi Hat Lounge","","604 Commerce","Nashville","TN","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","604 Commerce, Nashville, TN",-86.7808017,36.1615665,"604 commerce st, nashville, tn 37203, usa"
178,"Juanita's","","713 Commerce","Nashville","TN","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","713 Commerce, Nashville, TN",-86.7821572,36.1606357,"713 commerce st, nashville, tn 37203, usa"
179,"Jungle Lounge","(best after midnight)","715 Commerce","Nashville","TN","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","715 Commerce, Nashville, TN",-86.7821456,36.1605216,"715 commerce st, nashville, tn 37203, usa"
180,"Ali Bye","","105 E. 6th St","Amarillo","TX","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","105 E. 6th St, Amarillo, TX",-101.7917824,35.2039221,"e 6th ave, amarillo, tx 79104, usa"
181,"Back Door Lounge","","408 E 10th St","Amarillo","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","408 E 10th St, Amarillo, TX",NA,NA,"NA"
183,"Hideaway","","509 E. 6th","Austin","TX","","Bars/Clubs","",NA,"8/13/2019 2:05pm","8/13/2019 4:50pm","1969","509 E. 6th, Austin, TX",-97.7379252,30.2665069,"509 e 6th st, austin, tx 78701, usa"
184,"Manhattan","","911 Congress","Austin","TX","","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","911 Congress, Austin, TX",-97.741195,30.271172,"911 congress ave, austin, tx 78701, usa"
185,"Plantation","(after hours)","503 W 19th","Austin","TX","""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant","",NA,"8/13/2019 3:39pm","8/13/2019 3:43pm","1969","503 W 19th, Austin, TX",-97.7431552,30.2817364,"503 w martin luther king jr blvd, austin, tx 78701, united states"
186,"Red River Lounge","","9th & Red River","Austin","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","9th & Red River, Austin, TX",-95.4987565,29.6057926,""
188,"Playboy Lounge","","485 Crockett","Beaumont","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","485 Crockett, Beaumont, TX",-94.1005349,30.082636,"485 crockett st, beaumont, tx 77701, usa"
189,"Ronnie's Bamboo Room","","219 N. Frazier","Conroe","TX","","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","219 N. Frazier, Conroe, TX",-95.4616346,30.3107368,"219 n frazier st, conroe, tx 77301, usa"
190,"Maison Rouge","","1009 Santa Fe","Corpus Christi","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","1009 Santa Fe, Corpus Christi, TX",-97.399085,27.78216,"1009 santa fe st, corpus christi, tx 78404, usa"
191,"Atlantis","","2116 N Field at Cedar Spgs","Dallas","TX","(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","2116 N Field at Cedar Spgs, Dallas, TX",-96.8061792,32.7877278,"2116 n field st, dallas, tx 75201, usa"
192,"Atlas Lounge","","4120 Ross Ave","Dallas","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","4120 Ross Ave, Dallas, TX",-96.7836982,32.7999737,"4120 ross ave, dallas, tx 75204, usa"
193,"Club 4208","","4208 Live Oak","Dallas","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","4208 Live Oak, Dallas, TX",-96.7784954,32.7972268,"4208 live oak st, dallas, tx 75204, usa"
194,"Daisy","","2511 N. Haskell","Dallas","TX","","Bars/Clubs","",NA,"8/13/2019 3:39pm","8/13/2019 4:50pm","1969","2511 N. Haskell, Dallas, TX",-96.789766,32.805041,"2511 n haskell ave, dallas, tx 75204, usa"
195,"Gallery One","","3113 Live Oak","Dallas","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","3113 Live Oak, Dallas, TX",-96.7865246,32.791458,"3113 live oak st, dallas, tx 75204, usa"
196,"Gene's Music Box","","307 S. Akard","Dallas","TX","(RT) - 'Raunchy types' - downtown type places - often hustlers,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","307 S. Akard, Dallas, TX",-96.7991905,32.7787511,"307 s akard st, dallas, tx 75202, usa"
197,"Ken's","(after hours)","E Lemmon & McKinney","Dallas","TX","""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","E Lemmon & McKinney, Dallas, TX",-78.9371203,36.0071459,"2301 erwin rd, durham, nc 27705, usa"
198,"Tara Club","","2121 Field St","Dallas","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","2121 Field St, Dallas, TX",-96.8053801,32.7868714,"2121 n field st, dallas, tx 75201, usa"
199,"Tool Box","","Bryan & Harwood","Dallas","TX","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","Bryan & Harwood, Dallas, TX",-96.6509997,40.7966945,"1600 s 48th st, lincoln, ne 68506, usa"
200,"Villa Fontana","","1315 SKiles","Dallas","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","1315 SKiles, Dallas, TX",-96.786291,32.791936,"1315 skiles st, dallas, tx 75204, usa"
201,"Circus Room Club","(between Mills and Oregon)","110 Sheldon","El Paso","TX","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","110 Sheldon, El Paso, TX",-106.4893007,31.758275,"110 sheldon ct, el paso, tx 79901, usa"
202,"Club Diamond Lil","(at magoffin) (semi-private --liquor)","100 N. Florence","El Paso","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","100 N. Florence, El Paso, TX",-106.4831328,31.7603121,"100 n florence st, el paso, tx 79901, usa"
203,"Club Pigalle","","613 E. San Antonio","El Paso","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","613 E. San Antonio, El Paso, TX",-106.4830933,31.7591341,"613 e san antonio ave, el paso, tx 79901, usa"
204,"Le Milord","","315 S. Kansas","El Paso","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","315 S. Kansas, El Paso, TX",-106.4845299,31.7566428,"315 s kansas st, el paso, tx 79901, usa"
206,"Voyager Lounge","","112 W. San Antonio","El Paso","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","112 W. San Antonio, El Paso, TX",-106.4894154,31.7573322,"112 w san antonio ave, el paso, tx 79901, usa"
208,"Little Augie's","","3026 W Lancaster","Ft. Worth","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","3026 W Lancaster, Ft. Worth, TX",-97.3612523,32.7476907,"3026 w lancaster ave, fort worth, tx 76107, usa"
209,"Hi Ho Gaslight","","33rd & Broadway","Galveston","TX","(D) - Dancing,(P) - Private club - Inquire locally to admission","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","33rd & Broadway, Galveston, TX",-73.9886664,40.7485781,"33rd street, new york, ny 10001, usa"
210,"Jade East","","2115 Strand","Galveston","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","2115 Strand, Galveston, TX",-94.7926423,29.307404,"2115 strand st, galveston, tx 77550, usa"
211,"Kon Tiki","(Moody)","800 21st st","Galveston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","800 21st st, Galveston, TX",-94.790332,29.3025322,"800 21st st, galveston, tx 77550, usa"
212,"Lafitte's","(Rosenberg)","411 25th st","Galveston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","411 25th st, Galveston, TX",-94.7962131,29.3043862,"411 25th st, galveston, tx 77550, usa"
213,"Opus One","(Moody)","214 21st st","Galveston","TX","","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","214 21st st, Galveston, TX",-94.7918441,29.3075663,"214 21st st, galveston, tx 77550, usa"
215,"Zodiac Baths","(above Opus One)","220 1/2 21st st","Galveston","TX","","Baths","",NA,"8/13/2019 3:44pm","8/13/2019 4:51pm","1969","220 1/2 21st st, Galveston, TX",-94.7925847,29.3091539,"1 21st st #220, galveston, tx 77550, usa"
216,"Ali Baba","(Old Market Sq)","823 Congress","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","823 Congress, Houston, TX",-95.3618179,29.7630755,"823 congress st, houston, tx 77002, usa"
217,"Art Wren's","(after hours)","616 Westheimer","Houston","TX","""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","616 Westheimer, Houston, TX",-95.3895141,29.7447577,"616 westheimer rd, houston, tx 77006, usa"
218,"Athen's Cafe","(waterfront docks)","8037 Clinton Drive","Houston","TX","(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs","",NA,"8/13/2019 3:44pm","8/13/2019 4:50pm","1969","8037 Clinton Drive, Houston, TX",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa"
219,"Balcony Club","","1809 Louisiana","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1809 Louisiana, Houston, TX",-95.3722407,29.7519834,"1809 louisiana st, houston, tx 77002, usa"
220,"Blue Star","","800 Elgin","Houston","TX","""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","800 Elgin, Houston, TX",-95.3782512,29.7419606,"800 elgin st, houston, tx 77006, usa"
221,"Cafe hannibal","(Old Market Sq)","311 Travis","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","311 Travis, Houston, TX",-95.3617238,29.7622527,"311 travis st, houston, tx 77002, usa"
222,"Exile","","1011 Bell","Houston","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1011 Bell, Houston, TX",-95.367921,29.7532503,"1011 bell st, houston, tx 77002, usa"
224,"Galleon","","2720 Richmond","Houston","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","2720 Richmond, Houston, TX",-95.4208129,29.734423,"2720 richmond ave, houston, tx 77098, usa"
225,"La Boheme","","1504 Westheimer","Houston","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1504 Westheimer, Houston, TX",-95.397236,29.743007,"1504 westheimer rd, houston, tx 77006, usa"
226,"La Caja","(especially back patio)","1104 Tuam","Houston","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa"
227,"La Carafe","(Old Market Sq)","813 Congress","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","813 Congress, Houston, TX",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa"
228,"Les Quatre Saisons","(Old Market Sq)","Milam St","Houston","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","Milam St, Houston, TX",-95.3748587,29.747623,"milam st, houston, tx, usa"
229,"Moulin Rouge","(Old Market Sq)","308 Milam St","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","308 Milam St, Houston, TX",-95.363046,29.7630534,"308 milam st, houston, tx 77002, usa"
230,"New York Club","","1322 Westheimer","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1322 Westheimer, Houston, TX",-95.395448,29.743847,"1322 westheimer rd, houston, tx 77006, usa"
231,"Pink Elephant","","1218 Leeland","Houston","TX","(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1218 Leeland, Houston, TX",-95.366269,29.750923,"1218 leeland st, houston, tx 77002, usa"
232,"Plantation Club","","1940 W. Gray","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","1940 W. Gray, Houston, TX",-95.4057652,29.7530994,"1940 w gray st, houston, tx 77019, usa"
233,"Red Room","","612 Hadley","Houston","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","612 Hadley, Houston, TX",-95.3757022,29.7489876,"612 hadley st, houston, tx 77002, usa"
234,"Roaring 60s","","2305 S. Shepard","Houston","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","2305 S. Shepard, Houston, TX",-95.4103775,29.745453,"2305 s shepherd dr, houston, tx 77019, usa"
235,"Rock's 3412","","3412 W. Dallas","Houston","TX","""(G) - Girls, but rarely exclusively"",(P) - Private club - Inquire locally to admission","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","3412 W. Dallas, Houston, TX",-95.40162,29.7573308,"3412 w dallas st, houston, tx 77019, usa"
236,"Round Table","","507 Westheimer","Houston","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa"
237,"Seagull","","1003 California","Houston","TX","""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant","",NA,"8/13/2019 4:17pm","8/13/2019 4:48pm","1969","1003 California, Houston, TX",-95.390896,29.745284,"1003 california st, houston, tx 77006, usa"
238,"Sound of Music","","2802 Austin","Houston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa"
239,"Surf","","2909 Main","Houston","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa"
240,"Regency III Country Club","(off Hwy 59)","15312 Lee Road","Humble","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","15312 Lee Road, Humble, TX",-95.3035197,29.9414623,"15312 lee rd, houston, tx 77032, usa"
241,"Duffy's","","5 S 16th","McAllen","TX","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","5 S 16th, McAllen, TX",-98.2365932,26.2045757,"5 s 16th st, mcallen, tx 78501, usa"
244,"Club Samoa","","3404 Wall","Midland","TX","(M) - Mixed Crowds","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","3404 Wall, Midland, TX",-102.1096376,31.9829782,"3404 w wall st, midland, tx 79701, usa"
245,"Areana Club","","3123 Broadway","San Antonio","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","3123 Broadway, San Antonio, TX",-98.4705927,29.4561261,"3123 broadway st, san antonio, tx 78209, usa"
246,"Buddha Lounge","","2315 San Pedro","San Antonio","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","2315 San Pedro, San Antonio, TX",-98.4994944,29.456248,"2315 san pedro ave, san antonio, tx 78212, usa"
247,"Cork Room","","411 N. St Mary's","San Antonio","TX","(*) - Very popular","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","411 N. St Mary's, San Antonio, TX",-98.4915692,29.4279971,"411 n st mary's st, san antonio, tx 78205, usa"
248,"El Jardin","","106 Navarro","San Antonio","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","106 Navarro, San Antonio, TX",-98.4908684,29.4213294,"106 navarro st, san antonio, tx 78205, usa"
249,"Mary Ellan's","","139 Fredericksburg Rd.","San Antonio","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","139 Fredericksburg Rd., San Antonio, TX",-98.5052787,29.4428411,"139 fredericksburg rd, san antonio, tx 78201, usa"
252,"Top Hat","","210 S. New Braunfels","San Antonio","TX","","Bars/Clubs","",NA,"8/13/2019 4:17pm","8/13/2019 4:50pm","1969","210 S. New Braunfels, San Antonio, TX",-98.4611636,29.418006,"210 s new braunfels ave, san antonio, tx 78203, usa"
